output_root,run_dir,comparison_path,model,model_type,architecture,algo_base,graph_builder,graph_transform,objective,class_weight,feature_set,horizon,lookback,train_window_mode,min_train_periods,max_train_periods,pred_rows,agent_status,agent_pass,BalancedAcc,AUC,AP,DirAcc,R2_health,pred_constant_flag,health_flag,robust30_flag
framework_tsl_dcrnn_gwn_refine_h2_20260709_0647,tsl_graph_wavenet_direction_bce_small_knn_cosine_top5_no_pca_lb3_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_dcrnn_gwn_refine_h2_20260709_0647/tsl_graph_wavenet_direction_bce_small_knn_cosine_top5_no_pca_lb3_h2_s43/comparison.csv,tsl_graph_wavenet_direction_bce_small_knn_cosine_top5_no_pca_lb3_h2_s43,tsl_graph,graph_wavenet,graph_wavenet,knn_cosine_top5,,direction_bce,balanced,no_pca,2,3,expanding,24,,92,no_signal,False,0.6304,0.6294,0.6658,0.6522,,False,True,True
framework_tsl_dcrnn_gwn_refine_h2_20260709_0647,tsl_graph_wavenet_direction_bce_small_spearman_abs_top5_no_pca_lb2_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_dcrnn_gwn_refine_h2_20260709_0647/tsl_graph_wavenet_direction_bce_small_spearman_abs_top5_no_pca_lb2_h2_s43/comparison.csv,tsl_graph_wavenet_direction_bce_small_spearman_abs_top5_no_pca_lb2_h2_s43,tsl_graph,graph_wavenet,graph_wavenet,spearman_abs_top5,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,no_signal,False,0.6304,0.6028,0.6698,0.6452,,False,True,True
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_dcrnn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_dcrnn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h1_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h1_s42,tsl_graph,dcrnn,dcrnn,knn_cosine_top5,,direction_bce,balanced,no_pca,1,3,expanding,24,,94,no_signal,False,0.6304,0.5983,0.548,0.6277,,False,True,True
framework_tsl_dcrnn_gwn_refine_h2_20260709_0647,tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb2_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_dcrnn_gwn_refine_h2_20260709_0647/tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb2_h2_s43/comparison.csv,tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb2_h2_s43,tsl_graph,dcrnn,dcrnn,spearman_abs_top5,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,no_signal,False,0.6271,0.5854,0.6473,0.6344,,False,True,True
framework_tsl_dcrnn_gwn_refine_h2_20260709_0647,tsl_graph_wavenet_direction_bce_small_corr_abs_top8_no_pca_lb3_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_dcrnn_gwn_refine_h2_20260709_0647/tsl_graph_wavenet_direction_bce_small_corr_abs_top8_no_pca_lb3_h2_s43/comparison.csv,tsl_graph_wavenet_direction_bce_small_corr_abs_top8_no_pca_lb3_h2_s43,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top8,,direction_bce,balanced,no_pca,2,3,expanding,24,,92,no_signal,False,0.6209,0.6275,0.6654,0.6413,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top3_with_pca_lb14_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top3_with_pca_lb14_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top3_with_pca_lb14_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top3,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.6205,0.5542,0.7173,0.5802,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb14_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb14_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb14_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,spearman_abs_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.6205,0.5542,0.7173,0.5802,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb14_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb14_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb14_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.6205,0.5542,0.7173,0.5802,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb14_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb14_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb14_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_euclidean_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.6205,0.5421,0.7135,0.5802,,False,True,True
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_dcrnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_dcrnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb3_h1_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_knn_cosine_top5_with_pca_lb3_h1_s42,tsl_graph,dcrnn,dcrnn,knn_cosine_top5,,direction_bce,balanced,with_pca,1,3,expanding,24,,94,no_signal,False,0.6191,0.5897,0.5425,0.617,,False,True,True
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_dcrnn_direction_bce_tiny_corr_abs_top3_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_dcrnn_direction_bce_tiny_corr_abs_top3_with_pca_lb3_h1_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_corr_abs_top3_with_pca_lb3_h1_s42,tsl_graph,dcrnn,dcrnn,corr_abs_top3,,direction_bce,balanced,with_pca,1,3,expanding,24,,94,no_signal,False,0.6191,0.5856,0.5409,0.617,,False,True,True
framework_tsl_graph_shortlookback_directionbce_20260709_032526,tsl_dcrnn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_shortlookback_directionbce_20260709_032526/tsl_dcrnn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h1_s42/comparison.csv,tsl_dcrnn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h1_s42,tsl_graph,dcrnn,dcrnn,corr_abs_top8,,direction_bce,balanced,with_pca,1,3,expanding,24,,94,no_signal,False,0.6191,0.5806,0.538,0.617,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb13_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb13_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb13_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_euclidean_top5,,direction_bce,balanced,with_pca,2,13,expanding,24,,82,no_signal,False,0.6187,0.6036,0.7649,0.5976,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top3_with_pca_lb13_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top3_with_pca_lb13_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top3_with_pca_lb13_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top3,,direction_bce,balanced,with_pca,2,13,expanding,24,,82,no_signal,False,0.6187,0.6024,0.7639,0.5976,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb13_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb13_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb13_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top5,,direction_bce,balanced,with_pca,2,13,expanding,24,,82,no_signal,False,0.6187,0.6017,0.7637,0.5976,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb13_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb13_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb13_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top8,,direction_bce,balanced,with_pca,2,13,expanding,24,,82,no_signal,False,0.6187,0.6017,0.7637,0.5976,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb13_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb13_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb13_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,13,expanding,24,,82,no_signal,False,0.6187,0.6017,0.7637,0.5976,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb13_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb13_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb13_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,glasso_alpha05,,direction_bce,balanced,with_pca,2,13,expanding,24,,82,no_signal,False,0.6187,0.6017,0.7637,0.5976,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb13_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb13_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb13_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,spearman_abs_top5,,direction_bce,balanced,with_pca,2,13,expanding,24,,82,no_signal,False,0.6187,0.6011,0.7635,0.5976,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb12_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb12_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb12_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top5,,direction_bce,balanced,with_pca,2,12,expanding,24,,83,no_signal,False,0.6182,0.6026,0.6926,0.6024,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb12_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb12_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb12_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,glasso_alpha05,,direction_bce,balanced,with_pca,2,12,expanding,24,,83,no_signal,False,0.6182,0.6026,0.6926,0.6024,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb12_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb12_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb12_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top8,,direction_bce,balanced,with_pca,2,12,expanding,24,,83,no_signal,False,0.6182,0.602,0.6924,0.6024,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb12_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb12_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_spearman_abs_top5_with_pca_lb12_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,spearman_abs_top5,,direction_bce,balanced,with_pca,2,12,expanding,24,,83,no_signal,False,0.6182,0.6014,0.6925,0.6024,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb12_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb12_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_knn_euclidean_top5_with_pca_lb12_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_euclidean_top5,,direction_bce,balanced,with_pca,2,12,expanding,24,,83,no_signal,False,0.6182,0.6014,0.6922,0.6024,,False,True,True
framework_pyg_mtgnn_focus_withpca_h2_20260709_043738,tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb12_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_focus_withpca_h2_20260709_043738/tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb12_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_knn_cosine_top5_with_pca_lb12_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,12,expanding,24,,83,no_signal,False,0.6182,0.6008,0.6933,0.6024,,False,True,True
framework_tsl_graph_gwstcn_directionbce_20260709_013040,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_gwstcn_directionbce_20260709_013040/tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,knn_cosine_top5,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.614,0.6706,0.7411,0.5581,,False,True,True
framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928/tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_knn_cosine_top5_with_pca_lb9_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,knn_cosine_top5,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.614,0.6706,0.7411,0.5581,,False,True,True
framework_tsl_graph_gwstcn_directionbce_20260709_013040,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_gwstcn_directionbce_20260709_013040/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top3,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.614,0.6689,0.7392,0.5581,,False,True,True
framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top3_with_pca_lb9_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top3,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.614,0.6689,0.7392,0.5581,,False,True,True
framework_tsl_graph_gwstcn_directionbce_20260709_013040,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_gwstcn_directionbce_20260709_013040/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top8,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.614,0.6661,0.7389,0.5581,,False,True,True
framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_graphwavenet_balanced_focus_directionbce_20260709_030928/tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42/comparison.csv,tsl_graph_wavenet_direction_bce_tiny_corr_abs_top8_with_pca_lb9_h2_s42,tsl_graph,graph_wavenet,graph_wavenet,corr_abs_top8,,direction_bce,balanced,with_pca,2,9,expanding,24,,86,no_signal,False,0.614,0.6661,0.7389,0.5581,,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_lightgbm_gbdt_corr_abs_top3_raw_residual_no_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_lightgbm_gbdt_corr_abs_top3_raw_residual_no_pca_lb4_h1/comparison.csv,graphfw_lightgbm_gbdt_corr_abs_top3_raw_residual_no_pca_lb4_h1,graph_official_pool,,lightgbm_gbdt,corr_abs_top3,raw_residual,,,no_pca,1,4,expanding,24,,93,no_signal,False,0.6133,0.5569,0.532,0.6129,-0.0888,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb4_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb4_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_spearman_abs_top5_no_pca_lb4_h1_s43,tsl_graph,dcrnn,dcrnn,spearman_abs_top5,,direction_bce,balanced,no_pca,1,4,expanding,24,,93,no_signal,False,0.6124,0.5583,0.5462,0.6129,,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_knn_cosine_top5_no_pca_lb4_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_knn_cosine_top5_no_pca_lb4_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_knn_cosine_top5_no_pca_lb4_h1_s43,tsl_graph,dcrnn,dcrnn,knn_cosine_top5,,direction_bce,balanced,no_pca,1,4,expanding,24,,93,no_signal,False,0.6124,0.5564,0.5461,0.6129,,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_corr_abs_top5_no_pca_lb4_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_corr_abs_top5_no_pca_lb4_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_corr_abs_top5_no_pca_lb4_h1_s43,tsl_graph,dcrnn,dcrnn,corr_abs_top5,,direction_bce,balanced,no_pca,1,4,expanding,24,,93,no_signal,False,0.6124,0.5555,0.5453,0.6129,,False,True,True
framework_tsl_graph_dcrnn_short_focus_20260709_034431,tsl_dcrnn_direction_bce_small_glasso_alpha05_no_pca_lb4_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_dcrnn_short_focus_20260709_034431/tsl_dcrnn_direction_bce_small_glasso_alpha05_no_pca_lb4_h1_s43/comparison.csv,tsl_dcrnn_direction_bce_small_glasso_alpha05_no_pca_lb4_h1_s43,tsl_graph,dcrnn,dcrnn,glasso_alpha05,,direction_bce,balanced,no_pca,1,4,expanding,24,,93,no_signal,False,0.6124,0.5555,0.5453,0.6129,,False,True,True
graph_official_vmd_shortlookback_focus_20260709_0638,graphfw_logistic_l1_liblinear_corr_abs_top5_raw_residual_with_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_vmd_shortlookback_focus_20260709_0638/graphfw_logistic_l1_liblinear_corr_abs_top5_raw_residual_with_pca_lb4_h1/comparison.csv,graphfw_logistic_l1_liblinear_corr_abs_top5_raw_residual_with_pca_lb4_h1,graph_official_pool,,logistic_l1_liblinear,corr_abs_top5,raw_residual,,,with_pca,1,4,expanding,24,,93,no_signal,False,0.6122,0.6221,0.6317,0.6129,-0.002,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_logistic_l1_liblinear_corr_abs_top5_raw_residual_with_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_logistic_l1_liblinear_corr_abs_top5_raw_residual_with_pca_lb4_h1/comparison.csv,graphfw_logistic_l1_liblinear_corr_abs_top5_raw_residual_with_pca_lb4_h1,graph_official_pool,,logistic_l1_liblinear,corr_abs_top5,raw_residual,,,with_pca,1,4,expanding,24,,93,no_signal,False,0.6122,0.6212,0.6319,0.6129,-0.0013,False,True,True
graph_official_extra_transforms_shortlookback_20260709_0627,graphfw_logistic_l1_liblinear_glasso_alpha05_raw_residual_with_pca_lb4_h1,/root/corn_spike_sota/outputs/graph_official_extra_transforms_shortlookback_20260709_0627/graphfw_logistic_l1_liblinear_glasso_alpha05_raw_residual_with_pca_lb4_h1/comparison.csv,graphfw_logistic_l1_liblinear_glasso_alpha05_raw_residual_with_pca_lb4_h1,graph_official_pool,,logistic_l1_liblinear,glasso_alpha05,raw_residual,,,with_pca,1,4,expanding,24,,93,no_signal,False,0.6122,0.6212,0.6319,0.6129,-0.0013,False,True,True
framework_tsl_dcrnn_gwn_refine_h2_20260709_0647,tsl_dcrnn_direction_bce_small_corr_abs_top3_no_pca_lb2_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_dcrnn_gwn_refine_h2_20260709_0647/tsl_dcrnn_direction_bce_small_corr_abs_top3_no_pca_lb2_h2_s43/comparison.csv,tsl_dcrnn_direction_bce_small_corr_abs_top3_no_pca_lb2_h2_s43,tsl_graph,dcrnn,dcrnn,corr_abs_top3,,direction_bce,balanced,no_pca,2,2,expanding,24,,93,no_signal,False,0.6116,0.5778,0.6419,0.6237,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb14_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb14_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top5_with_pca_lb14_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top5,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.6103,0.5542,0.7173,0.5679,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb14_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb14_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_corr_abs_top8_with_pca_lb14_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,corr_abs_top8,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.6103,0.5542,0.7173,0.5679,,False,True,True
framework_pyg_mtgnn_longlookback_refine_20260709_0632,tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb14_h2_s43,/root/corn_spike_sota/outputs/framework_pyg_mtgnn_longlookback_refine_20260709_0632/tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb14_h2_s43/comparison.csv,tsl_pyg_mtgnn_direction_bce_small_glasso_alpha05_with_pca_lb14_h2_s43,tsl_graph,pyg_mtgnn,pyg_mtgnn,glasso_alpha05,,direction_bce,balanced,with_pca,2,14,expanding,24,,81,no_signal,False,0.6103,0.5542,0.7173,0.5679,,False,True,True
